Iteration;Lambda;X1;X2;F_x
225;0,003380427734375;0,905297121099609;0,818799875637738;0,00902685245181489
226;0,00208366967773437;0,905116067733476;0,819117844394643;0,0090043353978796
227;0,00240739916992187;0,905470719314477;0,819174298711496;0,00898519523779547
228;0,001433638671875;0,905376769277576;0,819375846753826;0,00896452828918057
229;0,0160443125;0,906488398040677;0,820438774735387;0,00890888520489302
230;0,001650734375;0,906029520348704;0,820862168639414;0,00883052570109523
231;0,001796150390625;0,90634930470796;0,820871983920159;0,00880610296929301
232;0,0031428193359375;0,906257650093007;0,821247285717928;0,00878793777635883
233;0,00189375;0,906574501121892;0,821268360365621;0,00876540776528908
234;0,00262598510742187;0,90648527508656;0,821588187347313;0,00874662600075268
235;0,001821501953125;0,906741828300255;0,821634587049972;0,00872691524163056
236;0,00345937109375;0,9067017940256;0,822012458402178;0,00870547079780284
237;0,0016068125;0,906945858156547;0,822043207936697;0,00868483723148661
238;0,006445783203125;0,906958547576063;0,822697560243817;0,00865824335516462
239;0,00166683984375;0,907343551779642;0,822656304883394;0,00862316497699461
240;0,00234834008789062;0,907253698679802;0,822945627931056;0,00860455440457783
241;0,00255104260253906;0,907575398637401;0,823029121431503;0,00858639425029347
242;0,0021469345703125;0,907454748274466;0,823314226948541;0,00856718020103733
243;0,00182868676757813;0,907687086877769;0,823372705870694;0,00854904166486353
244;0,00355425732421875;0,907668200260191;0,823744581995466;0,00852652966980683
245;0,00156487719726562;0,907890713393245;0,823781193789797;0,00850758052754098
246;0,0085608125;0,907961960682298;0,824610485990406;0,00847564746285784
247;0,00109152416992187;0,908248339101449;0,824563427339319;0,00843073080936631
248;0,04361775;0,910680494706161;0,827630785775182;0,00826976111879908
249;0,0010364150390625;0,91022073827827;0,827984861979063;0,00808703754046418
250;0,004819208984375;0,910179053135775;0,828483101116973;0,00806812959207386
251;0,00121950756835938;0,910423520507369;0,828469151816277;0,00804009280511137
252;0,0749975625;0,912884714745103;0,834496479073105;0,00771857201242474
253;0,000964423828125;0,913453500256113;0,834276980712168;0,00749174422196204
254;0,002644619140625;0,913795004205349;0,834340618932551;0,00747763529349523
255;0,00216372265625;0,913629707172593;0,834635184144247;0,00746053405251648
256;0,00184539379882813;0,913891792854277;0,834666208050018;0,00744292584386637
257;0,0027198671875;0,913831248274878;0,834955602460776;0,00742679479771662
258;0,0023941201171875;0,914128373595823;0,835018782267348;0,00741137852249679
259;0,00258096875;0,913994165216423;0,835334641814323;0,00739726058709234
260;0,00191577099609375;0,914288195271116;0,835354064757163;0,00737887127967976
261;0,00211206201171875;0,914210873532311;0,835594349513394;0,00736327754728691
262;0,003382498046875;0,914559718895478;0,835720971143576;0,00734883301730571
263;0,00208946752929688;0,914382844522128;0,836012873218663;0,00733098809148815
264;0,0019394677734375;0,914655990280661;0,836045112269093;0,00731390152849631
265;0,001970388671875;0,91459548432008;0,836262039564559;0,00729889797315708
266;0,002897546875;0,914854172073957;0,836391189240679;0,0072819571620993
267;0,00176528002929688;0,914788529844466;0,836591360317066;0,00726708043991584
268;0,0042144375;0,915126333012801;0,836799295621107;0,007246692390127
269;0,0021761572265625;0,91497244642199;0,837085203402062;0,00723048364417911
270;0,00202446875;0,915250497274694;0,83712139050134;0,00721407185891372
271;0,00212390014648438;0,915173443405365;0,83736015182031;0,00719886729239174
272;0,002976568359375;0,915479809975168;0,837468665414327;0,00718393640284424
273;0,00169673706054688;0,915372319542188;0,837684021070586;0,00716679324776047
274;0,004256294921875;0,915746026592063;0,837873394113604;0,00715019703485719
275;0,001586943359375;0,915596423418299;0,838101085923808;0,0071286174523558
276;0,0038018671875;0,91593783285971;0,838265117219439;0,00711228036288194
277;0,0021645546875;0,915764862584357;0,838558196384826;0,00709600844412678
278;0,0014285224609375;0,915970421037456;0,838577363487612;0,00707898581288588
279;0,008115828125;0,916072243563654;0,839266314072351;0,00704447605546549
280;0,0014226884765625;0,91635169061364;0,839244131899286;0,00701785962754435
281;0,005952873046875;0,91635197720506;0,839787377986734;0,00699773876412968
282;0,00117530261230469;0,916585835213816;0,839767061268774;0,00697106583540234
283;0,3022729375;0,926836404548226;0,861683786555215;0,00605944305752483
284;0,00117019494628906;0,928160789102932;0,86106169553152;0,00517857569061954
285;0,00254696826171875;0,928128868314011;0,86127602540507;0,00516762549404946
286;0,00242046337890625;0,928344543410107;0,861347269707942;0,00515719268304207
287;0,00217628503417969;0,928271495751139;0,861554592009391;0,00514675728592336
288;0,00209587646484375;0,928468367042523;0,861610500693929;0,00513640011392411
289;0,0024194521484375;0,92841643528185;0,86182486797928;0,00512595466824466
290;0,00210277587890625;0,928614241319447;0,861880469294008;0,00511563480475032
291;0,0031193876953125;0,928545215373494;0,862157433418379;0,00510593666258642
292;0,001648732421875;0,928757085153326;0,862170222165765;0,00509315102951087
293;0,0030615810546875;0,928716182424996;0,862427089463311;0,00508213360956508
294;0,00222628857421875;0,928961909799938;0,862465674621836;0,00507186785802209
295;0,00193846362304688;0,928873886379879;0,862661287016505;0,00506103843917116
296;0,00255576611328125;0,929099369580075;0,862735613695158;0,00505091183018024
297;0,002138109375;0,929013179282002;0,862945159044132;0,00504057660407553
298;0,001667064453125;0,92917531636163;0,862985278028961;0,00503068931315106
299;0,0044962919921875;0,929174690218567;0,863328336571101;0,00501636339878861
300;0,00151960302734375;0,929368894100317;0,863339663197184;0,00500372058890004
301;0,005944060546875;0,92935368452185;0,863799588595922;0,00499192841749318
302;0,00112943896484375;0,929555805087711;0,863776702172958;0,00497122288580066
303;2,00106075;0,990284727570336;0,982756812519945;0,000532439220835763
304;0,001060595703125;0,991184627514684;0,98231285333958;7,950940783347E-05
305;0,000919907470703125;0,9911519327639;0,982337527554372;7,84874441873445E-05
;Extremum;0,9911519327639;0,982337527554372;7,84874441873445E-05
