Iteration;Lambda;deltaX1;deltaX2;X1;X2;F_x;dF_dX1;dF_dX2;norm_X
121;0,002318288544035;0,000135213980593943;0,00102513855263136;0,67316603253653;0,450941525998733;0,10730928614633;0,0583249142743044;0,442196272448081;0,00187617470263593
122;0,00750973126420997;0,00595428049466364;-0,000780865687223376;0,673604036968739;0,454262301170853;0,106561354549283;0,792875308739831;-0,103980510054313;0,00334953662861085
123;0,002318288544035;0,000126336777071044;0,00102044320836772;0,675442150713838;0,454021244345591;0,105822173637047;0,0544957086537444;0,440170923068806;0,00185385288869697
124;0,00730158742406191;0,00567216698085545;-0,000694249053562586;0,67584005589481;0,457235190821908;0,105102270797714;0,776840247391025;-0,0950819340017395;0,00323848428831664
125;0,002318288544035;0,000123152903604658;0,00101195874976302;0,677640995740882;0,457014763463567;0,104391682541338;0,05312233626894;0,436511129025252;0,00181437938410757
126;0,00725245132868912;0,00557681195750138;-0,000668568676635433;0,678026262899138;0,460180539181254;0,103688332660468;0,768955447579596;-0,0921852000565271;0,00318913259020795
127;0,002318288544035;0,000114519679851403;0,0010076882502304;0,679808923504135;0,459966827288034;0,102994668398122;0,0493983719783564;0,434669037563595;0,00179542518805785
128;0,00709344358391386;0,00537397955661516;-0,000614882423667741;0,680159328068901;0,463050127583665;0,102316840366368;0,75759812466853;-0,0866832049051802;0,00310314744606984
129;0,002318288544035;0,000109074085557543;0,00100140571869819;0,681915659122303;0,462849170902773;0,101644119465274;0,0470494002302658;0,431959050686259;0,00176779024681588
130;0,00696480361615344;0,00518971500927398;-0,000559543501549323;0,682243348955164;0,465857680861023;0,100985425063478;0,745134435267851;-0,0803387334930128;0,00302630348700348
131;0,002318288544035;0,000105065070274327;0,000994361727973031;0,683970785580212;0,465671432495524;0,100334396583141;0,0453201007030214;0,428920606337613;0,00173744805597363
132;0,00691566752078065;0,00511036863791034;-0,000543339803376539;0,684284204328682;0,468637704801766;0,0996918953743099;0,738955223419052;-0,0785665016057924;0,00298278438823097
133;0,002318288544035;9,66328655577164E-05;0,000990721650485862;0,685997315757689;0,468455564981149;0,0990542567272866;0,0416828465146648;0,427350449121189;0,00172276686828187
134;0,0067075236806326;0,00484576684759765;-0,000464212519893482;0,686276904437762;0,471322028238558;0,0984341549655349;0,722437531095028;-0,0692077347760778;0,00288006622078434
135;0,002318288544035;9,69447130859386E-05;0,000981094408735768;0,687951723089881;0,471161584739868;0,0978218678822239;0,0418173627848782;0,423197712493617;0,00168248614667577
136;0,00675665977600538;0,00487253021678636;-0,000479153898170711;0,688234268782948;0,474020987701171;0,0972104437861813;0,721144822785062;-0,0709157947943906;0,00287332862091682
137;0,002318288544035;8,54296651148188E-05;0,000980093282999805;0,689906090564201;0,473856584426508;0,0966050601301779;0,0368503158653961;0,422765874214237;0,0016798858607034
138;0,00649937984048454;0,00457201091667273;-0,00039432836422694;0,690145594764252;0,476604300426621;0,0960189550791676;0,703453410769092;-0,0606716908235883;0,00275813442005969
139;0,002318288544035;8,77715719384792E-05;0,000969482980162628;0,6917764027477;0,476463645940838;0,0954389911938601;0,0378605036738491;0,418189091542176;0,00163686235317747
140;0,00659765203123012;0,00465271648049509;-0,000425495784693139;0,692026193176667;0,479222712050089;0,094858263734899;0,705207922223143;-0,064492001499783;0,00277035034853427
141;0,002318288544035;7,43936253305676E-05;0,000970193157691361;0,69366106862392;0,47907320098183;0,0942813869358893;0,0320898904159208;0,418495428529675;0,00164169768458182
142;0,00630821210376917;0,00432912304483514;-0,000336359440307372;0,69386349845905;0,481713158909453;0,0937266653671748;0,686267832092786;-0,0533208831241416;0,00264770763071948
143;0,002318288544035;7,87918030018305E-05;0,000958550927418571;0,695454465312331;0,481589545716949;0,0931753835799955;0,0339870561861523;0,413473521182228;0,00159576180854104
144;0,00641987596809691;0,00441403156281294;-0,000364067768279493;0,695672657997567;0,484243994439031;0,0926231710004413;0,687557140472516;-0,0567094707263349;0,00266340122138109
145;0,002318288544035;6,63739525603842E-05;0,000958939308839321;0,697266613839693;0,484112525522708;0,0920752503928415;0,0286305829924259;0,413641050552871;0,00159936840740634
146;0,00613982019981493;0,00410292958538521;-0,000277894678282933;0,697442400471483;0,486652207200365;0,0915462224379422;0,668249142785791;-0,045261044988143;0,00254575803322771
147;0,002318288544035;7,20725882703069E-05;0,00094677539502505;0,698991594803764;0,486547279038278;0,0910230243788521;0,031088704836053;0,408394113606403;0,00155274370015535
148;0,00630821210376917;0,00425399223207694;-0,000328106998628862;0,699187708947902;0,489123515728838;0,0904947977444353;0,674357831046164;-0,0520126770044427;0,00258369043101497
149;0,002318288544035;5,59373688638849E-05;0,000950090162833245;0,700751064982196;0,489002935335594;0,0899698142793921;0,0241287345390258;0,409823947617671;0,00156799927334172
150;0,00597142829586069;0,00390056724212653;-0,000234272479720415;0,700895147990366;0,491450169652719;0,0894675604164132;0,653205070691437;-0,0392322352564811;0,00245147215284204
151;0,002318288544035;6,41685298870841E-05;0,000936514231741769;0,702409465822655;0,491359218011167;0,0889681012596327;0,0276792679893929;0,403967933220151;0,0015170467027389
152;0,00613982019981493;0,00403472146998229;-0,000272213781174025;0,702579411551373;0,49383950848763;0,0884639205888929;0,657140003888698;-0,0443357903513575;0,00248610587030003
153;0,002318288544035;5,03632939595971E-05;0,000938489768306041;0,704102851694215;0,493736725332768;0,0879648206310371;0,0217243423339959;0,404820086231628;0,00152690348278695
154;0,00586735637578667;0,00375440866385319;-0,000201380412612178;0,704230316152718;0,496111949046765;0,0874826509117866;0,639880795266985;-0,0343221716415987;0,002378641393678
155;0,002318288544035;5,59638993680871E-05;0,000927087661683113;0,705713744469934;0,496032380349442;0,0870042037317698;0,0241401785433842;0,399901756866516;0,00148556075268246
156;0,00601118023205451;0,00387493049008506;-0,000239891885027558;0,705858855433992;0,498436261885082;0,0865229944715572;0,64462058040151;-0,0399076180994107;0,0024082573843508
157;0,002318288544035;4,17813510163289E-05;0,000929590499803161;0,707353271940786;0,498343744511222;0,0860440725770913;0,018022498158753;0,400981362822594;0,00149727758289651
158;0,00569896447183243;0,00355204241089759;-0,000153823333907553;0,707455981517486;0,500628923051815;0,0855838240962874;0,623278567264954;-0,0269914533890914;0,00228748556706535
159;0,0023504485359751;3,30042488494493E-05;0,000941803385509012;0,708920965713419;0,500565481029713;0,0851283872339669;0,0140416811277926;0,400690919666657;0,00146635724995669
160;0,00553057256787819;0,00337954819992288;-0,000113356882896628;0,708998624249871;0,50278153123822;0,0846828509455251;0,611066604487109;-0,0204964100019245;0,00221741051113792
161;0,0023504485359751;3,57639325785711E-05;0,000932845336190937;0,710434904855771;0,502733355481338;0,0842417280888279;0,0152157905315439;0,396879711218157;0,00143708833494517
162;0,0055948925517584;0,00342229450270961;-0,000128832333915234;0,710520035568885;0,504953854821576;0,0837999753879975;0,611681899348367;-0,0230267753533075;0,0022221306348446
163;0,0023504485359751;2,59478267298448E-05;0,000932716205078212;0,711957762393691;0,504899731571159;0,0833620053950158;0,011039521322291;0,39682477229448;0,00143874519947138
164;0,00542650064780417;0,00325520452357343;-9,11016053198545E-05;0,712017668363298;0,50705310145508;0,0829345279506671;0,599871765405695;-0,016788278714519;0,00215420300393708
165;0,0023504485359751;2,88884190721557E-05;0,00092389101622855;0,713427636076068;0,507013641469954;0,0825099800029551;0,0122905984240881;0,393070089426684;0,00141051977706151
166;0,00546625258399798;0,00326857503541418;-9,55547722254723E-05;0,713494819591463;0,509162261861974;0,0820859823517118;0,59795536067665;-0,0174808556240524;0,00214967048957482
167;0,0023504485359751;2,20069846363371E-05;0,000921958958659084;0,714900282893544;0,509121174010465;0,0816664951126131;0,00936288725300993;0,392248094160719;0,00140606376279236
168;0,00536218066392395;0,00316474416767275;-7,53690014580801E-05;0,71495048838653;0,511224479156435;0,0812537179751955;0,590197228706733;-0,0140556624593335;0,0021039042584178
169;0,0023504485359751;2,13264763636953E-05;0,000915867397943661;0,716337716598681;0,511191442045185;0,0808438713684264;0,00907336452480456;0,389656435325314;0,0013876215490203
170;0,00536218066392395;0,00315131546660583;-7,65930380210026E-05;0,716386369618492;0,51328085024826;0,080437201415149;0,587692892894762;-0,014283934619419;0,00208997458248025
171;0,0023504485359751;1,54069607420308E-05;0,000913483538440428;0,7177677115182;0,513247276595046;0,0800326716007671;0,00655490239680534;0,388642220605551;0,00138174984497112
172;0,00525810874384993;0,00304439696737269;-5,34571348889248E-05;0,717802177907808;0,515290799653441;0,0796358691934155;0,578990872133165;-0,0101666088498931;0,00204381369557154
173;0,0023504485359751;1,61692384965355E-05;0,00090662072544909;0,719163066155556;0,515266903562554;0,0792413378974054;0,00687921400917957;0,38572243194126;0,00136109802954061
